Campaign,Ad group,Keyword,KW ID,Match type,Quality score,Est First Pos. Bid,Est Top of Page Bid
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Chevrolet-MO_Cruze-YR_12,2012 chevrolet cruze for sale,681858310,Exact,5,$6.48,$2.59
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Chevrolet-MO_Cruze-YR_12,2012 chevrolet cruze,877020933,Exact,10,$11.75,$5.66
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Chevrolet-MO_Volt-YR_12,+2012 +chevrolet +volt,242139705,Broad,7,$9.72,$8.10
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Chevrolet-MO_Volt-YR_12,chevrolet volt 2012,319972082,Exact,9,$9.49,$7.91
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Chevrolet-MO_Volt-YR_13,+2013 +chevrolet +volt,257119901,Broad,9,$9.05,$7.54
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Chevrolet-MO_Volt-YR_14,chevrolet volt 2014,264374602,Exact,7,$5.35,$4.46
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Chevrolet-MO_Volt-YR_15,+chevrolet +volt +2015,203886646,Broad,7,$5.80,$4.84
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Ford-MO_Fusion-YR_11,2011 ford fusion,165042800,Exact,10,$7.97,$2.62
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Ford-MO_Fusion-YR_11,+ford +fusion +2011,440010066,Broad,10,$8.84,$4.20
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Ford-MO_Fusion-YR_12,2012 ford fusion,692882076,Exact,6,$7.47,$5.61
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Ford-MO_Fusion-YR_12,+2012 +ford +fusion,679724042,Broad,8,$11.48,$9.57
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Ford-MO_Fusion-YR_14,+2014 +ford +fusion,201555799,Broad,4,$6.81,$5.67
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Ford-MO_Fusion-YR_14,+ford +fusion +2014,217849955,Broad,7,$10.49,$6.95
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_GMC-MO_Terrain-YR_11,2011 gmc terrain,416423367,Exact,6,$8.76,$7.30
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_GMC-MO_Terrain-YR_11,gmc terrain 2011,646765856,Exact,8,$5.96,$4.97
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_GMC-MO_Terrain-YR_13,+gmc +terrain +2013,212430265,Broad,6,$9.28,$7.73
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_GMC-MO_Terrain-YR_13,2013 gmc terrain for sale,617559021,Exact,8,$10.99,$9.16
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_GMC-MO_Terrain-YR_13,+2013 +gmc +terrain +for +sale,272895776,Broad,9,$8.53,$3.38
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_GMC-MO_Terrain-YR_14,+gmc +terrain +2014,112318695,Broad,5,$11.32,$9.43
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Honda-MO_Accord-YR_11,+2011 +honda +accord,490715266,Broad,7,$8.73,$4.95
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Honda-MO_Accord-YR_12,+honda +accord +2012,521850484,Broad,4,$8.47,$7.06
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Honda-MO_Accord-YR_15,+2015 +honda +accord +for +sale,726941243,Broad,4,$10.55,$8.79
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Honda-MO_Civic-YR_11,2011 honda civic for sale,237064686,Exact,4,$11.02,$9.18
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Hyundai-MO_Elantra-YR_14,+2014 +hyundai +elantra +for +sale,616305175,Broad,7,$9.79,$8.16
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Hyundai-MO_Sonata-YR_12,2012 hyundai sonata,820301263,Exact,6,$8.41,$5.81
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Hyundai-MO_Sonata-YR_14,2014 hyundai sonata,839738429,Exact,6,$10.22,$7.94
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Hyundai-MO_Sonata-YR_14,+hyundai +sonata +2014,376176319,Broad,6,$10.27,$3.70
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Hyundai-MO_Sonata-YR_15,+2015 +hyundai +sonata,705383818,Broad,5,$8.67,$6.30
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Kia-MO_Optima-YR_14,2014 kia optima for sale,103135412,Exact,7,$9.66,$7.62
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Kia-MO_Optima-YR_15,kia optima 2015,650547719,Exact,6,$4.10,$2.54
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Kia-MO_Soul-YR_11,+2011 +kia +soul +for +sale,595919219,Broad,3,$4.94,$4.12
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Kia-MO_Soul-YR_11,+2011 +kia +soul,100642891,Broad,9,$5.29,$2.78
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Kia-MO_Soul-YR_12,kia soul 2012,158457879,Exact,3,$11.25,$9.37
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Kia-MO_Soul-YR_12,+kia +soul +2012,736173459,Broad,3,$6.92,$5.76
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Kia-MO_Soul-YR_14,+2014 +kia +soul,663118922,Broad,3,$8.12,$5.77
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Kia-MO_Soul-YR_14,2014 kia soul,596400377,Exact,10,$3.70,$2.49
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Kia-MO_Soul-YR_15,+kia +soul +2015,578084300,Broad,10,$4.81,$2.14
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Nissan-MO_Altima-YR_12,nissan altima 2012,374319091,Exact,4,$10.87,$9.06
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Nissan-MO_Altima-YR_12,+2012 +nissan +altima,545595933,Broad,6,$8.48,$5.07
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Nissan-MO_Altima-YR_12,+2012 +nissan +altima +for +sale,514575379,Broad,6,$6.78,$4.50
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Nissan-MO_Altima-YR_13,2013 nissan altima,892649812,Exact,5,$9.04,$7.54
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Nissan-MO_Altima-YR_13,nissan altima 2013,595640320,Exact,6,$4.23,$3.42
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Nissan-MO_Altima-YR_14,2014 nissan altima for sale,272524909,Exact,4,$8.69,$7.24
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Nissan-MO_Altima-YR_14,+nissan +altima +2014,305581971,Broad,6,$11.55,$9.62
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Toyota-MO_Camry-YR_11,2011 toyota camry,144462143,Exact,3,$8.62,$7.18
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Toyota-MO_Camry-YR_11,+2011 +toyota +camry +for +sale,547025539,Broad,8,$7.56,$5.17
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Toyota-MO_Camry-YR_12,toyota camry 2012,591795099,Exact,10,$3.76,$2.21
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Toyota-MO_Camry-YR_14,2014 toyota camry,177330913,Exact,3,$11.64,$9.70
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Toyota-MO_Camry-YR_14,+2014 +toyota +camry,615078594,Broad,3,$9.46,$4.62
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Toyota-MO_Corolla-YR_12,+2012 +toyota +corolla +for +sale,421197979,Broad,3,$8.60,$6.80
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Toyota-MO_Corolla-YR_12,toyota corolla 2012,765661791,Exact,5,$10.90,$9.08
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Toyota-MO_Prius-YR_12,+2012 +toyota +prius +for +sale,380878372,Broad,4,$6.04,$2.70
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Toyota-MO_Prius-YR_13,2013 toyota prius,769573836,Exact,10,$11.20,$4.89
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Toyota-MO_Prius-YR_14,2014 toyota prius for sale,787941422,Exact,8,$11.33,$4.90
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Toyota-MO_Prius-YR_15,+2015 +toyota +prius +for +sale,455647534,Broad,8,$11.32,$5.30
SRCH-I-CHI-TOTL,SRCH-I-CHI-MK_Kia-MO_Soul-YR_15,+2015 +kia +soul,191065931,Broad,8,$7.06,$5.88
SRCH-I-CHI-TOTL,SRCH-I-CHI-MK_Kia-MO_Soul-YR_15,+2015 +kia +soul +for +sale,777227734,Broad,9,$10.57,$8.80
SRCH-I-CHI-TOTL,SRCH-I-CHI-MK_Toyota-MO_Camry-YR_12,toyota camry 2012,766365523,Exact,9,$10.30,$2.69
SRCH-I-CHI-TOTL,SRCH-I-CHI-MK_Toyota-MO_Camry-YR_14,+2014 +toyota +camry,895083941,Broad,8,$10.56,$8.80
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Chevrolet-MO_Cruze-YR_11,+2011 +chevrolet +cruze +for +sale,238348071,Broad,9,$9.49,$7.71
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Chevrolet-MO_Cruze-YR_13,2013 chevrolet cruze,178197678,Exact,10,$11.70,$7.62
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Chevrolet-MO_Cruze-YR_14,+2014 +chevrolet +cruze +for +sale,635936181,Broad,8,$10.51,$2.92
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Chevrolet-MO_Cruze-YR_15,2015 chevrolet cruze,521898350,Exact,8,$5.30,$4.42
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Chevrolet-MO_Cruze-YR_15,+2015 +chevrolet +cruze +for +sale,889916212,Broad,9,$11.97,$9.98
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Ford-MO_Fusion-YR_11,ford fusion 2011,446913922,Exact,6,$11.01,$6.69
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Ford-MO_Fusion-YR_12,ford fusion 2012,313102589,Exact,5,$5.09,$4.24
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Ford-MO_Fusion-YR_12,+2012 +ford +fusion,820190569,Broad,6,$9.86,$3.58
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Ford-MO_Fusion-YR_15,2015 ford fusion for sale,748063648,Exact,5,$8.52,$6.39
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Ford-MO_Fusion-YR_15,+ford +fusion +2015,484600218,Broad,10,$10.53,$8.77
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_GMC-MO_Terrain-YR_11,+2011 +gmc +terrain +for +sale,107208516,Broad,9,$9.05,$7.54
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_GMC-MO_Terrain-YR_12,+gmc +terrain +2012,888774073,Broad,5,$10.99,$9.16
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_GMC-MO_Terrain-YR_12,2012 gmc terrain for sale,502983065,Exact,9,$3.40,$2.83
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_GMC-MO_Terrain-YR_13,gmc terrain 2013,820632137,Exact,6,$11.43,$6.68
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_GMC-MO_Terrain-YR_15,+2015 +gmc +terrain +for +sale,305948288,Broad,4,$9.28,$7.74
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Honda-MO_Accord-YR_12,+2012 +honda +accord +for +sale,170375057,Broad,7,$7.01,$2.21
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Honda-MO_Accord-YR_12,+2012 +honda +accord,866893695,Broad,8,$10.51,$8.76
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Hyundai-MO_Elantra-YR_13,+2013 +hyundai +elantra,232724574,Broad,8,$4.39,$2.58
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Hyundai-MO_Sonata-YR_14,2014 hyundai sonata for sale,526801593,Exact,7,$10.61,$8.84
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Kia-MO_Optima-YR_12,kia optima 2012,486828829,Exact,8,$8.51,$7.09
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Kia-MO_Optima-YR_13,+2013 +kia +optima +for +sale,349989156,Broad,8,$9.89,$5.60
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Kia-MO_Optima-YR_13,2013 kia optima,518860669,Exact,9,$10.10,$8.42
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Kia-MO_Soul-YR_11,+kia +soul +2011,775604586,Broad,9,$11.88,$9.90
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Kia-MO_Soul-YR_13,2013 kia soul,245170474,Exact,8,$4.41,$3.68
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Nissan-MO_Altima-YR_11,+nissan +altima +2011,259412227,Broad,7,$7.61,$2.49
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Nissan-MO_Altima-YR_12,nissan altima 2012,153049753,Exact,10,$11.00,$6.61
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Nissan-MO_Altima-YR_14,2014 nissan altima,696660618,Exact,8,$7.92,$5.18
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Camry-YR_11,+2011 +toyota +camry,695723692,Broad,9,$9.31,$3.93
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Camry-YR_15,+2015 +toyota +camry +for +sale,596001699,Broad,9,$6.97,$5.80
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Prius-YR_13,2013 toyota prius,349397048,Exact,6,$9.86,$8.21
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Prius-YR_14,+toyota +prius +2014,355935173,Broad,7,$10.31,$7.59
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Prius-YR_15,+toyota +prius +2015,419153204,Broad,7,$8.55,$6.12
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Prius-YR_15,2015 toyota prius for sale,172854328,Exact,8,$5.62,$4.69
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Prius-YR_15,+2015 +toyota +prius,737771557,Broad,8,$11.00,$5.21
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Ford-MO_Fusion-YR_11,+2011 +ford +fusion +for +sale,851795622,Broad,7,$10.05,$4.64
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_GMC-MO_Terrain-YR_12,+2012 +gmc +terrain +for +sale,882191195,Broad,10,$8.75,$7.29
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_GMC-MO_Terrain-YR_13,2013 gmc terrain for sale,338517318,Exact,7,$8.17,$6.17
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_GMC-MO_Terrain-YR_13,2013 gmc terrain,659382298,Exact,9,$10.41,$7.45
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Hyundai-MO_Elantra-YR_11,+hyundai +elantra +2011,237331983,Broad,6,$5.06,$2.11
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Kia-MO_Soul-YR_11,2011 kia soul for sale,855661810,Exact,8,$6.95,$4.32
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Camry-YR_15,toyota camry 2015,174778302,Exact,8,$10.89,$9.07
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Camry-YR_15,+2015 +toyota +camry +for +sale,676166800,Broad,9,$6.45,$4.03
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Corolla-YR_12,toyota corolla 2012,509735468,Exact,4,$10.92,$9.10
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Corolla-YR_13,+toyota +corolla +2013,735587729,Broad,5,$8.45,$7.04
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Prius-YR_11,2011 toyota prius,598723491,Exact,6,$9.42,$7.85
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Prius-YR_12,+toyota +prius +2012,704261445,Broad,8,$5.21,$3.18
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Prius-YR_13,toyota prius 2013,237736700,Exact,8,$11.23,$9.35
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Prius-YR_15,+toyota +prius +2015,732932957,Broad,10,$4.30,$3.58
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Buick-MO_Verano-YR_11,2011 buick verano,858704447,Exact,6,$7.68,$3.67
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Buick-MO_Verano-YR_11,+2011 +buick +verano,112907358,Broad,6,$11.50,$2.26
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Buick-MO_Verano-YR_12,+2012 +buick +verano +for +sale,289544649,Broad,10,$9.27,$7.72
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Buick-MO_Verano-YR_13,+2013 +buick +verano +for +sale,120557574,Broad,5,$6.73,$5.38
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Buick-MO_Verano-YR_15,buick verano 2015,561780612,Exact,10,$11.81,$9.84
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Buick-MO_Verano-YR_15,+2015 +buick +verano,214766871,Broad,10,$9.38,$7.81
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Cadillac-MO_SRX-YR_12,+cadillac +srx +2012,256806888,Broad,9,$11.12,$2.25
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Cadillac-MO_SRX-YR_12,cadillac srx 2012,132532237,Exact,10,$11.38,$7.46
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Cadillac-MO_SRX-YR_15,cadillac srx 2015,502367225,Exact,10,$10.76,$8.97
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Chevrolet-MO_Camaro-YR_13,+chevrolet +camaro +2013,161818366,Broad,8,$7.11,$5.91
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Chevrolet-MO_Camaro-YR_14,+2014 +chevrolet +camaro,115070265,Broad,9,$6.12,$5.10
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Chevrolet-MO_Camaro-YR_14,+chevrolet +camaro +2014,322816524,Broad,10,$11.50,$9.58
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Chevrolet-MO_Cruze-YR_11,2011 chevrolet cruze,767578239,Exact,9,$5.45,$4.54
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Chevrolet-MO_Cruze-YR_11,+chevrolet +cruze +2011,227475988,Broad,9,$11.54,$4.39
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Chevrolet-MO_Cruze-YR_12,+chevrolet +cruze +2012,295726905,Broad,5,$10.74,$8.95
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Chevrolet-MO_Cruze-YR_13,chevrolet cruze 2013,209456163,Exact,4,$5.94,$4.35
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Chevrolet-MO_Cruze-YR_13,2013 chevrolet cruze for sale,248177344,Exact,4,$9.95,$3.43
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Chevrolet-MO_Cruze-YR_13,2013 chevrolet cruze,436457820,Exact,9,$11.13,$9.27
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Chevrolet-MO_Cruze-YR_13,+2013 +chevrolet +cruze,816970246,Broad,9,$6.85,$5.71
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Chevrolet-MO_Cruze-YR_14,chevrolet cruze 2014,446432875,Exact,4,$11.26,$9.38
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Chevrolet-MO_Cruze-YR_15,2015 chevrolet cruze,600865158,Exact,6,$9.40,$7.83
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Chevrolet-MO_Cruze-YR_15,+2015 +chevrolet +cruze +for +sale,506033308,Broad,10,$6.46,$4.67
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Chevrolet-MO_Equinox-YR_13,2013 chevrolet equinox,660985193,Exact,9,$7.06,$5.88
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Chevrolet-MO_Equinox-YR_14,chevrolet equinox 2014,732354705,Exact,10,$9.10,$2.19
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Chevrolet-MO_Volt-YR_14,2014 chevrolet volt for sale,398266564,Exact,7,$7.96,$6.63
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Chevrolet-MO_Volt-YR_14,+2014 +chevrolet +volt +for +sale,867372000,Broad,8,$11.57,$4.87
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Ford-MO_Fusion-YR_11,2011 ford fusion for sale,104213032,Exact,10,$4.22,$3.26
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Ford-MO_Fusion-YR_12,+2012 +ford +fusion +for +sale,129812282,Broad,3,$6.31,$5.26
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Ford-MO_Fusion-YR_12,2012 ford fusion for sale,418428505,Exact,8,$11.86,$9.75
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Ford-MO_Fusion-YR_13,2013 ford fusion,350708506,Exact,10,$7.85,$3.04
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Ford-MO_Fusion-YR_14,ford fusion 2014,569364845,Exact,3,$10.06,$8.39
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Ford-MO_Fusion-YR_14,2014 ford fusion,836541508,Exact,9,$11.92,$3.49
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Ford-MO_Fusion-YR_15,ford fusion 2015,761533537,Exact,4,$10.42,$6.04
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Ford-MO_Fusion-YR_15,2015 ford fusion for sale,452885214,Exact,5,$9.08,$7.30
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Ford-MO_Fusion-YR_15,+2015 +ford +fusion +for +sale,449623548,Broad,5,$10.19,$8.49
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_GMC-MO_Terrain-YR_11,+gmc +terrain +2011,567071691,Broad,5,$4.89,$4.07
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_GMC-MO_Terrain-YR_12,+2012 +gmc +terrain,433192273,Broad,5,$11.91,$8.81
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Honda-MO_Accord-YR_12,honda accord 2012,719694566,Exact,5,$7.48,$6.23
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Honda-MO_Accord-YR_12,+2012 +honda +accord +for +sale,884421534,Broad,6,$5.16,$2.71
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Honda-MO_Accord-YR_13,2013 honda accord,522155623,Exact,4,$11.99,$9.99
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Honda-MO_Accord-YR_13,+2013 +honda +accord +for +sale,349617790,Broad,9,$3.48,$2.80
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Honda-MO_Accord-YR_14,2014 honda accord for sale,518049975,Exact,7,$9.27,$7.72
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Honda-MO_Civic-YR_11,honda civic 2011,839161129,Exact,8,$9.17,$2.49
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Honda-MO_Civic-YR_13,+2013 +honda +civic,821847168,Broad,8,$7.18,$5.77
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Honda-MO_Civic-YR_13,+2013 +honda +civic +for +sale,462180435,Broad,10,$11.00,$9.17
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Honda-MO_Civic-YR_14,+2014 +honda +civic +for +sale,217292010,Broad,3,$6.40,$2.45
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Honda-MO_Civic-YR_14,+honda +civic +2014,376112493,Broad,10,$11.33,$9.34
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Honda-MO_Civic-YR_15,+2015 +honda +civic,517271333,Broad,3,$5.20,$2.77
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Honda-MO_CRV-YR_11,+honda +crv +2011,666348333,Broad,7,$11.72,$9.76
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Honda-MO_CRV-YR_11,+2011 +honda +crv +for +sale,175412739,Broad,10,$8.35,$4.05
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Honda-MO_CRV-YR_12,+honda +crv +2012,141768551,Broad,6,$8.21,$6.85
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Hyundai-MO_Elantra-YR_12,2012 hyundai elantra,629020265,Exact,3,$5.10,$4.06
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Hyundai-MO_Elantra-YR_12,2012 hyundai elantra for sale,117412816,Exact,5,$11.43,$9.52
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Hyundai-MO_Elantra-YR_12,+2012 +hyundai +elantra +for +sale,336705734,Broad,5,$8.77,$6.49
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Hyundai-MO_Elantra-YR_13,hyundai elantra 2013,814228887,Exact,3,$11.29,$9.41
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Hyundai-MO_Elantra-YR_13,+hyundai +elantra +2013,800478392,Broad,3,$8.19,$6.81
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Hyundai-MO_Elantra-YR_13,+2013 +hyundai +elantra +for +sale,616783461,Broad,3,$7.59,$3.20
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Hyundai-MO_Elantra-YR_13,2013 hyundai elantra,235541562,Exact,8,$10.76,$8.96
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Hyundai-MO_Elantra-YR_15,+hyundai +elantra +2015,722967229,Broad,3,$3.27,$2.49
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Hyundai-MO_Sonata-YR_11,2011 hyundai sonata for sale,530722177,Exact,6,$11.28,$8.94
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Hyundai-MO_Sonata-YR_12,2012 hyundai sonata for sale,220596368,Exact,10,$4.16,$2.67
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Kia-MO_Forte-YR_15,2015 kia forte for sale,379486887,Exact,8,$5.53,$4.61
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Kia-MO_Optima-YR_11,kia optima 2011,696359315,Exact,4,$10.58,$8.82
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Kia-MO_Optima-YR_11,+2011 +kia +optima +for +sale,628494937,Broad,4,$10.10,$2.10
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Kia-MO_Optima-YR_12,kia optima 2012,691819452,Exact,10,$11.96,$9.75
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Kia-MO_Optima-YR_13,+2013 +kia +optima +for +sale,515933703,Broad,10,$9.57,$7.76
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Kia-MO_Optima-YR_15,+kia +optima +2015,345911262,Broad,10,$10.24,$7.51
