KW ID,Impressions,Clicks,Cost,Conversions
434889708,"30,530",900,"$4,237",0
273926146,"24,900",560,"$1,365",0
474567421,"15,640",470,$600,0
156063819,"7,710",430,"$1,328",0
749189320,"26,090",520,"$4,197",0
399579642,"12,540",390,"$2,582",0
397405576,"16,030",530,"$1,906",0
165756732,"28,830",340,"$1,306",0
607184502,"20,120",690,$855,0
660954640,"22,440",220,$605,0
545631916,"27,170",280,$899,0
114632689,"11,130",240,$259,0
120870623,"14,340","1,070","$2,900",0
111464384,"32,840",310,$503,0
864828468,"35,060",520,"$1,936",0
192046978,"20,720",460,"$1,571",0
191962702,"15,760",280,$458,0
280804846,"8,060","1,480","$5,053",0
512366196,"28,830",130,$444,0
829366610,"33,710",700,"$5,843",0
338010227,"18,490",770,"$2,580",0
835048568,"21,890",400,"$2,488",0
489206880,"11,170",730,"$2,292",0
120284093,"7,280",370,$897,0
728666664,"5,580",80,$236,0
306884341,"5,390",460,$959,0
439577406,"20,100",480,"$1,271",0
538141520,"3,630",740,"$1,599",0
873774750,"12,670",460,"$1,635",0
802204129,"4,530",220,$724,0
506079256,"12,260",340,"$2,140",0
791246012,"4,230",340,"$1,711",0
178771317,"24,130",80,$165,0
660193457,"26,330",430,"$1,423",0
693846673,"14,600",140,$434,0
818222360,"9,850",60,$150,0
799961561,"16,610",520,"$1,773",0
756085405,"11,620",450,"$1,106",0
438146050,"16,210",450,"$3,404",0
588861896,"5,890",460,"$2,931",0
324656385,"25,980",650,"$1,703",0
233960985,"29,480",660,"$2,134",0
509795677,"7,930",160,$588,0
649694818,"18,290",170,$663,0
437763252,"15,830",10,$47,0
159486527,"20,830",600,"$2,087",0
349832731,"22,510",530,"$2,153",0
505990755,"8,810",740,"$3,566",0
359797642,"13,500",460,"$1,281",0
520239452,"6,710",520,"$3,696",0
516301574,"8,940",300,"$1,234",0
601323411,"11,410",630,"$3,131",0
332787183,"8,810",380,"$2,419",0
370943456,"11,820",110,$393,0
642312556,"9,240",740,"$2,100",0
562467920,"6,220",10,$46,0
252529098,"33,190",680,"$1,191",0
680984427,"15,340",10,$28,0
510755628,"18,400","1,040","$3,556",0
479585364,"19,850","1,110","$1,195",0
477897069,"31,950","1,290","$6,255",0
280759056,"7,390",110,$758,0
680250178,"6,710",640,"$2,469",0
390008208,"9,820","1,010","$1,212",0
589548310,"13,800",910,"$2,656",0
123800076,"22,670",550,"$3,358",0
687435736,"29,270",460,"$1,242",0
562382364,"13,310",430,"$1,339",0
545010799,"22,640",950,"$2,881",0
458426685,"17,330",630,"$1,308",0
594383333,"14,660",640,$897,0
546738664,"24,840",560,"$1,184",0
315002293,"17,980",400,"$2,593",0
442932222,"23,630",170,$960,0
483618536,"10,890",380,"$1,256",0
837525956,"22,050",130,$222,0
411651033,"38,990","1,170","$6,738",0
407977433,"14,550",240,"$1,654",0
222246790,"7,400",350,$700,0
252061046,"7,500",580,"$1,853",0
184405320,"7,710",110,$439,0
139533499,"3,960",270,$779,0
484815938,"5,670",360,"$1,421",0
334055062,"12,250",420,"$1,210",0
401236102,"15,570",140,$356,0
607543836,"17,800",350,$491,0
414269204,"9,820",500,"$1,457",0
614686923,"17,280",490,"$3,496",0
751399427,"18,370",50,$359,0
500870330,"16,380",340,"$1,121",0
667970208,"18,240",190,$238,0
702806511,"6,150",390,"$1,346",0
762208069,"20,550",430,"$1,580",0
460107573,"16,580",160,"$1,088",0
451563385,"23,280",370,"$2,163",0
618793724,"13,340",100,$351,0
736529446,"7,970",240,"$1,296",0
813214558,"6,100",40,$129,0
338455353,"14,990",180,$862,0
145323257,"32,750",20,$96,0
335735380,"19,530","1,140","$3,132",0
389028519,"37,240",660,"$2,496",0
460410838,"10,740",810,"$3,177",0
100087409,"14,390",320,$601,0
514218605,"31,360",320,"$1,979",0
314844412,"21,080",470,$801,0
852587504,"39,050","1,500","$5,045",0
840609582,"25,280",600,"$2,148",0
424625002,"14,460",790,"$5,028",0
264750549,"15,090",160,$959,0
620714808,"25,630","1,110","$1,971",0
426005071,"7,900",260,"$1,112",0
243873516,"17,580",260,$411,0
219787632,"6,900",260,"$1,310",0
579964668,"17,700",120,$378,0
192566073,"15,090",140,$616,0
172031072,"12,050",670,"$4,496",0
522288855,"29,720",880,"$1,872",0
705080125,"30,360",470,$905,0
252639435,"10,020",950,"$5,537",0
297309622,"32,280",570,"$3,887",0
571874766,"9,030",660,"$3,385",0
795240313,"17,000",530,"$1,618",0
891339005,"20,070",900,"$3,596",0
178594835,"12,590","1,530","$5,192",0
125380094,"36,410",910,"$2,920",0
823442396,"20,480",100,$324,0
265118976,"10,280",790,"$5,159",0
257437177,"21,130",410,"$1,232",0
135624643,"35,100",740,"$3,928",0
816003775,"16,980",620,"$1,455",0
789208439,"13,100",310,"$1,949",0
763920255,"23,670",880,"$4,150",0
421735888,"20,670",90,$619,0
392812507,"15,720",970,"$1,635",0
580142390,"29,820",960,"$1,900",0
143409396,"13,960",120,$960,0
498677864,"41,030","1,080","$7,486",0
159186740,"21,020","1,220","$7,203",0
221665709,"27,650","1,030","$4,084",0
287976875,"32,690",50,$68,0
794779108,"38,560",200,$377,0
355602678,"30,550","1,220","$3,315",0
811221362,"21,990",850,"$6,480",0
595953926,"18,680",970,"$2,811",0
658163528,"49,880","1,490","$7,281",0
487776968,"38,220",940,"$3,836",0
483542188,"31,160",380,"$1,803",0
225413280,"28,790","1,000","$4,575",0
625891347,"41,730",800,"$4,793",0
621894007,"4,840",460,"$1,503",0
495794569,"14,590",200,$439,0
631199045,"19,750",730,$880,0
293823828,"20,220",460,"$3,555",0
388942655,"8,420",90,$282,0
422811580,"10,770",460,"$1,754",0
426390398,"14,220",100,$217,0
717549962,"9,570",430,$830,0
279951161,"24,490",790,"$1,831",0
241225467,"27,220",500,"$2,071",0
891480024,"23,970",640,"$4,440",0
451104470,"7,640",300,"$1,036",0
697571807,"13,990",860,"$3,452",0
859044843,"25,630",90,$301,0
336692286,"18,070",90,$616,0
433753344,"14,110",640,"$1,611",0
498239013,"24,470",670,"$2,346",0
198048407,"31,710",500,$967,0
189969798,"27,590","1,080","$7,229",0
110687583,"24,100",650,"$1,118",0
821095603,"29,510",560,$748,0
703228890,"20,520",790,"$4,037",0
568078791,"24,690","1,200","$4,443",0
195440385,"17,600","1,480","$7,684",0
834417137,"23,160",920,"$6,972",0
677722264,"31,320",690,"$3,818",0
340445502,"50,090",490,"$2,757",0
582630837,"28,700",100,$412,0
617337158,"4,400",10,$72,0
127795881,"18,500",640,"$1,843",0
635985151,"12,440",780,"$5,339",0
630063469,"25,800",690,$924,0
129040384,"35,360",600,"$3,972",0
247984236,"33,050",100,$792,0
590304490,"17,400",580,"$3,087",0
292263183,"20,590",220,$419,0
648644653,"30,390",580,"$1,741",0
833060566,"15,360",680,"$4,998",0
437131963,"37,820",860,"$2,934",0
367119554,"28,480","1,380","$7,020",0
408314251,"38,930",230,$336,0
125896922,"15,770",680,"$1,551",0
706152836,"11,830",860,"$5,977",0
258098606,"26,030",700,"$1,592",0
271036570,"9,840","1,590","$3,995",0
223598142,"7,670",250,"$1,603",0
357264757,"13,830",370,"$1,905",0
141033768,"3,100",470,"$1,211",0
614343642,"15,200",360,$498,0
808121546,"17,900",600,"$2,078",0
548822006,"18,690",50,$247,0
820783771,"20,430",520,$850,0
290891670,"14,850",450,"$1,564",0
182108138,"8,370",240,"$2,058",0
814855587,"6,030",160,"$1,064",0
507328378,"17,600",640,"$1,371",0
653556950,"17,790",570,"$2,092",0
889678201,"10,360",40,$335,0
501351840,"10,440",350,"$1,533",0
634525304,"5,780",860,"$2,800",0
302242254,"15,410",50,$63,0
282651802,"16,030",710,"$1,056",0
652847409,"9,370",390,"$2,752",0
739131008,"11,070",400,"$1,183",0
353359586,"18,610",470,"$1,564",0
839769816,"4,350",760,"$4,535",0
385244881,"29,340",710,"$1,656",0
768696806,"22,730",80,$313,0
684394018,"16,720",510,"$3,538",0
481187408,"25,790",920,"$2,097",0
444882824,"19,130",770,"$3,050",0
445162427,"16,710",300,$958,0
612568811,"23,090",810,"$1,397",0
629044245,"31,630",420,$749,0
699295667,"35,680","1,020","$2,871",0
841990808,"33,940",40,$287,0
860815204,"15,440",240,"$1,370",0
349652039,"33,450","1,040","$6,064",0
575103007,"23,610",960,"$2,654",0
761899266,"36,320",900,"$1,115",0
446407794,"27,800",490,"$2,154",0
432995598,"35,680",930,"$3,890",0
767855335,"17,380",250,$437,0
657223288,"10,890",890,"$1,598",0
106885300,"11,890",230,"$1,614",0
406290704,"14,410",340,$861,0
726821037,"6,520",650,$660,0
761156767,"6,080",480,"$2,774",0
424690653,"22,420",310,"$2,279",0
155132771,"10,190",660,"$4,475",0
329866311,"4,160",40,$270,0
695858791,"5,460",710,$972,0
159584874,"22,190",420,"$1,381",0
573185006,"7,100",450,"$3,345",0
158574606,"9,450",470,"$3,584",0
251721745,"24,800",380,"$1,664",0
249128200,"14,890",620,"$3,075",0
402936847,"25,390",340,"$1,874",0
798082767,"13,100",340,$850,0
342133009,"13,270",200,$859,0
410975864,"8,380",670,"$1,986",0
188168334,"24,840",480,"$2,230",0
795180766,"5,780",390,"$3,349",0
510712789,"9,940",540,"$1,542",0
789860269,"6,480",540,"$3,098",0
671037736,"20,870","1,040","$5,981",0
590763481,"34,510",730,"$1,187",0
399486015,"10,820",110,$515,0
559487779,"21,500",390,"$2,675",0
761747148,"15,790",650,"$3,548",0
771621421,"7,990",300,$902,0
448062833,"8,880",260,"$1,408",0
493844153,"27,570",280,"$1,515",0
284862647,"50,160","1,180","$5,005",0
114335262,"39,590","1,650","$7,435",0
888557277,"44,420","1,060","$2,532",0
820905907,"32,650",530,$666,0
117726166,"58,950","1,280","$7,815",0
766530558,"54,310",0,$0,0
711044576,"20,350",750,"$3,206",0
689563494,"36,580","1,170","$2,093",0
473331989,"28,560",640,"$1,005",0
894402802,"43,400",830,"$5,654",0
320057902,"18,830",110,$568,0
499307033,"34,770",860,"$4,374",0
117807007,"49,200","1,270","$5,126",0
175615951,"12,130",160,$888,0
523657275,"10,390",170,$457,0
611582129,"19,970",190,$915,0
818747492,"9,550",450,"$2,976",0
621299598,"24,190",370,"$1,684",0
628924830,"9,270",460,"$1,117",0
251819401,"26,140",880,"$1,674",0
760405099,"18,990",140,$592,0
782446845,"11,850",90,$606,0
237189367,"16,510",260,$352,0
274850523,"18,050","1,300","$1,443",0
879010093,"25,370",170,$386,0
851992599,"26,790",330,"$1,417",0
697718475,"17,550",900,"$2,634",0
720461546,"36,690",80,$311,0
260023953,"14,730",50,$102,0
276193052,"32,400",530,"$2,914",0
235243520,"14,310","1,140","$3,307",0
512943821,"13,550","1,120","$4,381",0
393276647,"14,810",250,$329,0
170264817,"24,790","1,350","$6,736",0
200536416,"9,290",320,$963,0
460107783,"6,330",120,$616,0
697204777,"5,400",80,$439,0
329241428,"16,500",490,"$2,846",0
648412071,"6,620",270,"$1,039",0
851469357,"18,070",550,"$2,038",0
197341407,"10,640",380,"$1,489",0
860554433,"18,450",360,"$1,154",0
317703081,"21,380",410,"$2,771",0
596129881,"23,230",500,"$4,179",0
584520590,"12,890",500,"$2,244",0
466806613,"15,910",510,"$2,520",0
141082926,"10,890",230,$806,0
651019364,"26,320",300,"$2,601",0
265194646,"15,860",80,$297,0
553635527,"5,950",410,"$1,805",0
219174748,"27,450",860,"$1,444",0
803963551,"10,020",710,"$3,579",0
683353813,"31,680","1,040","$3,673",0
615606901,"26,590",670,"$2,758",0
869234464,"23,990","1,600","$1,733",0
591026563,"35,850","1,770","$2,930",0
853448332,"25,740",720,"$3,870",0
357399784,"17,470",770,"$2,129",0
169228263,"49,760",930,"$4,550",0
506804379,"41,760",910,"$5,932",0
123854632,"34,020","1,870","$8,387",0
507178196,"27,430","1,130","$6,262",0
513233367,"31,350","1,450","$9,047",0
467921146,"32,830","2,200","$7,098",0
295772817,"55,640","1,280","$5,810",0
582915862,"58,450",470,"$1,589",0
194941060,"62,220",170,$289,0
850830690,"52,140",290,"$1,673",0
794073068,"65,630","1,800","$8,980",0
587204261,"20,190",460,"$1,324",0
282384546,"23,250",830,"$5,555",0
184500207,"7,740",980,"$4,729",0
612742354,"27,440",80,$216,0
837418215,"36,950",300,"$2,684",0
460925066,"6,990",730,"$3,275",0
794593841,"12,820",250,"$1,508",0
468705525,"23,590","1,080","$2,543",0
346461742,"32,130","1,110","$1,314",0
428596092,"32,830","1,160","$1,163",0
867160254,"29,120",260,"$1,372",0
750864914,"44,560",840,"$2,494",0
737267078,"11,490",740,"$2,796",0
680836386,"31,230",530,"$1,794",0
352002858,"42,340",370,"$1,768",0
882865403,"26,730",260,"$1,002",0
607330176,"44,390",330,"$1,360",0
759724155,"38,310",50,$268,0
858487062,"40,100",860,"$3,041",0
293615276,"23,280",520,"$2,001",0
106073492,"48,350",410,"$1,061",0
218882815,"31,930",630,"$3,971",0
870106791,"27,010",580,"$2,756",0
867260200,"37,350",290,$806,0
821595475,"25,760","2,130","$4,828",0
444594251,"20,350",610,"$1,448",0
563863008,"11,030",600,"$3,770",0
829201402,"10,370",340,"$1,654",0
700817325,"12,250",900,"$1,646",0
535515160,"9,130","1,070","$3,311",0
367677239,"16,510",430,"$2,797",0
277803643,"16,620",400,"$2,768",0
507186426,"10,430",60,$282,0
738809224,"28,450",680,"$2,301",0
852516349,"30,790",560,"$1,697",0
494929274,"9,230",660,"$2,725",0
647724683,"30,820",230,$538,0
457939929,"32,470",910,"$2,427",0
583896097,"25,080",380,"$2,073",0
174707186,"16,190",270,"$1,900",0
333209455,"35,200",590,$995,0
193408385,"36,130",510,"$4,544",0
322574626,"32,100",210,"$1,241",0
849508696,"17,300","1,250","$5,380",0
836776515,"27,000",800,"$2,609",0
690450112,"44,510",510,"$2,799",0
